month,model,n_obs,direction_accuracy,balanced_accuracy,f1_positive,mcc,rmse_return,mae_return
2020-06,ARIMAX simple news,22,0.5909090909090909,0.5625,0.6896551724137931,0.11322770341445958,0.029855980796593684,0.021034764333810716
2020-06,LLM multi-agent hybrid,22,0.4090909090909091,0.59375,0.3157894736842105,0.24333213169614382,0.07457831450898907,0.05709704669593878
2020-06,Market-only Ridge/LogReg,22,0.5,0.3958333333333333,0.6451612903225806,-0.19920476822239894,0.04958938748383454,0.03788013624993439
2020-06,Naive previous return,22,0.5454545454545454,0.4270833333333333,0.6875,-0.14583333333333334,0.04772438626469372,0.03595999757247355
2020-06,VAR market system,22,0.5,0.65625,0.47619047619047616,0.33210558207753577,0.03189442879990694,0.024506757027689643
2020-06,VARX/Ridge news system,22,0.45454545454545453,0.41666666666666663,0.5714285714285714,-0.14907119849998599,0.04966821847676423,0.039436738528581074
2020-07,ARIMAX market,23,0.5652173913043478,0.5795454545454546,0.375,0.20966480425560383,0.018201240528885256,0.014489072306110627
2020-07,ARIMAX simple news,23,0.5652173913043478,0.571969696969697,0.5,0.15096490996388545,0.021256277071438172,0.015657420563021524
2020-07,LLM multi-agent hybrid,23,0.43478260869565216,0.4356060606060606,0.43478260869565216,-0.12878787878787878,0.05257180886609665,0.035616729444479286
2020-07,Market-only Ridge/LogReg,23,0.391304347826087,0.38257575757575757,0.5,-0.2549562817969105,0.027508098433270546,0.0238593282803603
2020-07,Naive previous return,23,0.391304347826087,0.39015151515151514,0.4166666666666667,-0.2196969696969697,0.022568345159597186,0.01921972241561925
2020-07,VAR market system,23,0.5652173913043478,0.5833333333333334,0.2857142857142857,0.2954684201426394,0.015559988000847668,0.011983930414853539
2020-07,VARX/Ridge news system,23,0.30434782608695654,0.29545454545454547,0.42857142857142855,-0.44411739409784406,0.03066193741000943,0.027798077627789013
2020-08,ARIMAX market,21,0.5714285714285714,0.5909090909090909,0.3076923076923077,0.309344112444873,0.017555732524763626,0.012723931839554396
2020-08,ARIMAX simple news,21,0.5714285714285714,0.5909090909090909,0.3076923076923077,0.309344112444873,0.023114819495924706,0.01690441218121635
2020-08,LLM multi-agent hybrid,21,0.47619047619047616,0.4772727272727273,0.47619047619047616,-0.045454545454545456,0.03413061132550078,0.021725051162363958
2020-08,Market-only Ridge/LogReg,21,0.47619047619047616,0.46818181818181814,0.56,-0.06741998624632421,0.024049177091396857,0.020551500206207916
2020-08,Naive previous return,21,0.47619047619047616,0.4727272727272727,0.5217391304347826,-0.05504818825631803,0.023691421654732894,0.01758987054909052
2020-08,VAR market system,21,0.5238095238095238,0.5454545454545454,0.16666666666666666,0.21320071635561041,0.016296404761263497,0.012490193686556636
2020-08,VARX/Ridge news system,21,0.5238095238095238,0.5227272727272727,0.5454545454545454,0.045454545454545456,0.022383475235847175,0.019456335229023465
2020-09,ARIMAX market,22,0.6363636363636364,0.641025641025641,0.6,0.2773500981126146,0.04041294272535885,0.030621323599604247
2020-09,ARIMAX simple news,22,0.5454545454545454,0.5641025641025641,0.5454545454545454,0.1282051282051282,0.04096590068270872,0.031190086518436775
2020-09,LLM multi-agent hybrid,22,0.5454545454545454,0.5641025641025641,0.5454545454545454,0.1282051282051282,0.052914682359497194,0.04173024619147422
2020-09,Market-only Ridge/LogReg,22,0.5909090909090909,0.6367521367521367,0.64,0.3019405424385589,0.047386875959247,0.03587824457601982
2020-09,Naive previous return,22,0.5,0.49145299145299143,0.42105263157894735,-0.016878989451394443,0.03508527665476482,0.029095588266248897
2020-09,VAR market system,22,0.4090909090909091,0.3632478632478633,0.13333333333333333,-0.3019405424385589,0.028638312776548557,0.021965494043708726
2020-09,VARX/Ridge news system,22,0.5,0.5427350427350428,0.56,0.09435641951204965,0.0481617592682028,0.037718010468459885
2020-10,ARIMAX market,22,0.5909090909090909,0.5683760683760684,0.47058823529411764,0.13977131156292244,0.030930081095888875,0.026437206181022712
2020-10,ARIMAX simple news,22,0.5,0.49145299145299143,0.42105263157894735,-0.016878989451394443,0.0305144891578854,0.02584474226995468
2020-10,LLM multi-agent hybrid,22,0.5,0.5256410256410257,0.5217391304347826,0.052414241836095915,0.043540029470344854,0.036176447916629266
2020-10,Market-only Ridge/LogReg,22,0.4090909090909091,0.43162393162393164,0.43478260869565216,-0.13977131156292244,0.03683142742459814,0.03173519543120171
2020-10,Naive previous return,22,0.4090909090909091,0.3803418803418803,0.23529411764705882,-0.24459979523511427,0.04343563961470956,0.03656077136244298
2020-10,VAR market system,22,0.5454545454545454,0.49572649572649574,0.2857142857142857,-0.010027613959936446,0.02814210916796242,0.023855627241980468
2020-10,VARX/Ridge news system,22,0.36363636363636365,0.3931623931623932,0.4166666666666667,-0.2255549841503195,0.041170462950612094,0.035968337210637934
2020-11,ARIMAX market,21,0.5238095238095238,0.4285714285714286,0.6666666666666666,-0.15811388300841897,0.027626265048635766,0.020054489567427874
2020-11,ARIMAX simple news,21,0.47619047619047616,0.3928571428571429,0.6206896551724138,-0.22360679774997896,0.027365310677693332,0.02015648066753059
2020-11,LLM multi-agent hybrid,21,0.5714285714285714,0.5357142857142857,0.6666666666666666,0.06933752452815364,0.04180693747987231,0.03289132038297525
2020-11,Market-only Ridge/LogReg,21,0.5238095238095238,0.4285714285714286,0.6666666666666666,-0.15811388300841897,0.03337532211313176,0.028629337417356435
2020-11,Naive previous return,21,0.5238095238095238,0.4642857142857143,0.6428571428571429,-0.07142857142857142,0.037686641463695714,0.028838022565055774
2020-11,VAR market system,21,0.2857142857142857,0.42857142857142855,0.0,-0.31622776601683794,0.028180928441770656,0.021031739049699863
2020-11,VARX/Ridge news system,21,0.5238095238095238,0.4285714285714286,0.6666666666666666,-0.15811388300841897,0.03196229804945008,0.02672006093525065
2020-12,ARIMAX market,23,0.34782608695652173,0.3653846153846154,0.2857142857142857,-0.2802242691589025,0.015568668639012814,0.013097921561530989
2020-12,ARIMAX simple news,23,0.30434782608695654,0.3269230769230769,0.2,-0.3729338685741352,0.016836062037350594,0.014621525310386243
2020-12,LLM multi-agent hybrid,23,0.4782608695652174,0.4461538461538461,0.6,-0.1215783580010781,0.02558071177852913,0.019523025209488853
2020-12,Market-only Ridge/LogReg,23,0.391304347826087,0.38076923076923075,0.46153846153846156,-0.23846153846153847,0.01925273327832629,0.016474545290291513
2020-12,Naive previous return,23,0.5652173913043478,0.5576923076923077,0.6153846153846154,0.11538461538461539,0.020347794966089364,0.015923171832188544
2020-12,VAR market system,23,0.43478260869565216,0.5,0.0,0.0,0.014747682348493819,0.011053237979450794
2020-12,VARX/Ridge news system,23,0.391304347826087,0.38076923076923075,0.46153846153846156,-0.23846153846153847,0.017685021223025846,0.015588250508884651
2021-01,ARIMAX market,21,0.38095238095238093,0.38181818181818183,0.38095238095238093,-0.23636363636363636,0.021065241006614714,0.015243677159194634
2021-01,ARIMAX simple news,21,0.5714285714285714,0.5772727272727273,0.5263157894736842,0.1589409883014377,0.023310381451447933,0.015922871093741835
2021-01,LLM multi-agent hybrid,21,0.42857142857142855,0.42272727272727273,0.5,-0.1589409883014377,0.029811395262788885,0.026672578838371708
2021-01,Market-only Ridge/LogReg,21,0.3333333333333333,0.32727272727272727,0.4166666666666667,-0.35527985620321373,0.02546040887059847,0.022694787901490463
2021-01,Naive previous return,21,0.47619047619047616,0.4772727272727273,0.47619047619047616,-0.045454545454545456,0.023908619069052166,0.018728985521739287
2021-01,VAR market system,21,0.47619047619047616,0.48636363636363633,0.35294117647058826,-0.03015113445777636,0.018032486335114114,0.013047417015031851
2021-01,VARX/Ridge news system,21,0.42857142857142855,0.42272727272727273,0.5,-0.1589409883014377,0.023904011935762172,0.02017376444078321
2021-02,ARIMAX market,20,0.2,0.23809523809523808,0.2,-0.5238095238095238,0.04464099043214219,0.034295357273616475
2021-02,ARIMAX simple news,20,0.15,0.20238095238095238,0.10526315789473684,-0.629940788348712,0.04420225358989656,0.03201635058643183
2021-02,LLM multi-agent hybrid,20,0.35,0.34523809523809523,0.43478260869565216,-0.28511240114923325,0.05662378098072558,0.03994813663409773
2021-02,Market-only Ridge/LogReg,20,0.3,0.35714285714285715,0.3,-0.2857142857142857,0.05087092275406804,0.037515591024547365
2021-02,Naive previous return,20,0.6,0.47619047619047616,0.7333333333333333,-0.0545544725589981,0.019676764625749955,0.015509256888200174
2021-02,VAR market system,20,0.4,0.5714285714285714,0.25,0.21821789023599236,0.017390510362828966,0.015019275534280358
2021-02,VARX/Ridge news system,20,0.3,0.35714285714285715,0.3,-0.2857142857142857,0.045276114640509534,0.03321791608952053
2021-03,ARIMAX market,23,0.391304347826087,0.39015151515151514,0.36363636363636365,-0.2196969696969697,0.034155930529518624,0.026959833020888495
2021-03,ARIMAX simple news,23,0.43478260869565216,0.42803030303030304,0.3157894736842105,-0.15096490996388545,0.034275398132575415,0.026830294718770225
2021-03,LLM multi-agent hybrid,23,0.4782608695652174,0.4734848484848485,0.4,-0.054278245606577465,0.034963116876048375,0.02755967172484285
2021-03,Market-only Ridge/LogReg,23,0.43478260869565216,0.43939393939393934,0.48,-0.12406456138646277,0.035591771614171645,0.0279713828658186
2021-03,Naive previous return,23,0.391304347826087,0.38636363636363635,0.3,-0.2326210525996177,0.046556157245693154,0.03837677200635938
2021-03,VAR market system,23,0.391304347826087,0.40530303030303033,0.5333333333333333,-0.24960095744714741,0.03375436484484735,0.02541631746824815
2021-03,VARX/Ridge news system,23,0.391304347826087,0.3977272727272727,0.46153846153846156,-0.21452908258025827,0.03560058350949825,0.027700337514288288
2021-04,ARIMAX market,22,0.5909090909090909,0.6083333333333334,0.5263157894736842,0.23162640965743445,0.018599499323768413,0.014303561951076777
2021-04,ARIMAX simple news,22,0.6363636363636364,0.6416666666666666,0.6363636363636364,0.2833333333333333,0.01719554626014596,0.01252982463162697
2021-04,LLM multi-agent hybrid,22,0.6363636363636364,0.625,0.6923076923076923,0.25877458475338283,0.026250733609197885,0.02054578433563869
2021-04,Market-only Ridge/LogReg,22,0.7272727272727273,0.7083333333333333,0.7857142857142857,0.4658474953124562,0.016770284398777,0.011477403632774302
2021-04,Naive previous return,22,0.36363636363636365,0.35,0.46153846153846156,-0.3105295017040594,0.02422565846010715,0.019156129892358455
2021-04,VAR market system,22,0.5454545454545454,0.5333333333333333,0.6153846153846154,0.06900655593423542,0.016420519247576724,0.011607348343666514
2021-04,VARX/Ridge news system,22,0.5909090909090909,0.5583333333333333,0.7096774193548387,0.16927779169233606,0.01937097623066878,0.0153319683501667
2021-05,ARIMAX market,21,0.38095238095238093,0.4278846153846154,0.3157894736842105,-0.15504341823651058,0.017638951575874723,0.014342710770177484
2021-05,ARIMAX simple news,21,0.42857142857142855,0.5144230769230769,0.25,0.04003203845127179,0.018572093433407676,0.015587560416476031
2021-05,LLM multi-agent hybrid,21,0.6190476190476191,0.6682692307692308,0.6,0.3466876226407682,0.015400097820953336,0.013276813081820705
2021-05,Market-only Ridge/LogReg,21,0.6666666666666666,0.6346153846153846,0.7407407407407407,0.2773500981126146,0.016051802085898858,0.012616181336826529
2021-05,Naive previous return,21,0.38095238095238093,0.3557692307692308,0.48,-0.28306925853614895,0.027120494554911168,0.02230010952600072
2021-05,VAR market system,21,0.5714285714285714,0.5096153846153846,0.6896551724137931,0.021926450482675733,0.01667050680494746,0.012527809651186217
2021-05,VARX/Ridge news system,21,0.6666666666666666,0.6346153846153846,0.7407407407407407,0.2773500981126146,0.016376931643630542,0.01262278956029062
2021-06,ARIMAX market,22,0.5909090909090909,0.5941176470588235,0.6896551724137931,0.1584236068762679,0.009821769029489063,0.008017698230471298
2021-06,ARIMAX simple news,22,0.5,0.6058823529411765,0.56,0.18448201388042726,0.009101270335981375,0.0074801861600214715
2021-06,LLM multi-agent hybrid,22,0.6818181818181818,0.4411764705882353,0.8108108108108109,-0.17149858514250885,0.02139817442710598,0.017704031470442954
2021-06,Market-only Ridge/LogReg,22,0.7272727272727273,0.47058823529411764,0.8421052631578947,-0.11834526708278771,0.015290251163860683,0.013066360215795702
2021-06,Naive previous return,22,0.6363636363636364,0.48235294117647054,0.7647058823529411,-0.03529411764705882,0.015679630562167972,0.01044786957411168
2021-06,VAR market system,22,0.6363636363636364,0.4117647058823529,0.7777777777777778,-0.2154985579603078,0.010264060077305409,0.008422199620969503
2021-06,VARX/Ridge news system,22,0.6818181818181818,0.4411764705882353,0.8108108108108109,-0.17149858514250885,0.01649808346452261,0.01465931070721152
2021-07,ARIMAX market,22,0.5454545454545454,0.5641025641025641,0.5454545454545454,0.1282051282051282,0.02616002499191465,0.01991964122371524
2021-07,ARIMAX simple news,22,0.4090909090909091,0.3632478632478633,0.5517241379310345,-0.3019405424385589,0.029461359617774345,0.02198172401357243
2021-07,LLM multi-agent hybrid,22,0.5454545454545454,0.5128205128205128,0.6428571428571429,0.02706659809803834,0.039168943467056176,0.029526716323062994
2021-07,Market-only Ridge/LogReg,22,0.45454545454545453,0.4017094017094017,0.6,-0.23063512107853829,0.028688379131159698,0.020968585623266568
2021-07,Naive previous return,22,0.45454545454545453,0.4358974358974359,0.5384615384615384,-0.1282051282051282,0.037021575774899694,0.02870761908260867
2021-07,VAR market system,22,0.5,0.44017094017094016,0.6451612903225806,-0.15253477177414315,0.025569209472568893,0.019420379811333342
2021-07,VARX/Ridge news system,22,0.5454545454545454,0.46153846153846156,0.7058823529411765,-0.18156825980064073,0.03260581079020126,0.023976683732639583
2021-08,ARIMAX market,22,0.5,0.41964285714285715,0.15384615384615385,-0.18448201388042726,0.02346470570436916,0.018803878428298584
2021-08,ARIMAX simple news,22,0.5,0.41964285714285715,0.15384615384615385,-0.18448201388042726,0.023564441545529564,0.019149772407587664
2021-08,LLM multi-agent hybrid,22,0.45454545454545453,0.4375,0.3333333333333333,-0.12076147288491199,0.02677346748353587,0.023317098065304867
2021-08,Market-only Ridge/LogReg,22,0.36363636363636365,0.41964285714285715,0.4166666666666667,-0.1735912687073534,0.022950620154847258,0.01990339235292901
2021-08,Naive previous return,22,0.5454545454545454,0.5089285714285714,0.375,0.017857142857142856,0.0315266653290341,0.025793869594470144
2021-08,VAR market system,22,0.5,0.6071428571428571,0.5925925925925926,0.30037570459305535,0.020945890140552585,0.017900276020983322
2021-08,VARX/Ridge news system,22,0.45454545454545453,0.5178571428571428,0.5,0.03857583749052298,0.022972521572396886,0.019245181898748766
2021-09,ARIMAX market,22,0.45454545454545453,0.4700854700854701,0.45454545454545453,-0.05982905982905983,0.014870918323626487,0.013056997336755484
2021-09,ARIMAX simple news,22,0.3181818181818182,0.33760683760683763,0.2857142857142857,-0.33195686496194077,0.01602921890886046,0.014213805909068228
2021-09,LLM multi-agent hybrid,22,0.36363636363636365,0.32478632478632474,0.5,-0.369910174006524,0.019238276357550894,0.01726729171858614
2021-09,Market-only Ridge/LogReg,22,0.5909090909090909,0.5170940170940171,0.7272727272727273,0.05847053462046861,0.014384805268784346,0.012443721806884696
2021-09,Naive previous return,22,0.5454545454545454,0.5299145299145299,0.6153846153846154,0.05982905982905983,0.018373012520086135,0.01537401397223997
2021-09,VAR market system,22,0.5454545454545454,0.5128205128205128,0.6428571428571429,0.02706659809803834,0.013753724407919011,0.011313163156724022
2021-09,VARX/Ridge news system,22,0.6818181818181818,0.6111111111111112,0.7878787878787878,0.38005847503304596,0.013417990767652124,0.011318920259296887
2021-10,ARIMAX market,21,0.5238095238095238,0.5136363636363637,0.6153846153846154,0.03015113445777636,0.013006723347969599,0.010384172350611164
2021-10,ARIMAX simple news,21,0.42857142857142855,0.4090909090909091,0.6,-0.309344112444873,0.013446493890915514,0.010813235664446872
2021-10,LLM multi-agent hybrid,21,0.5238095238095238,0.5045454545454545,0.6666666666666666,0.015467205622243648,0.02566254722757929,0.02276974705966836
2021-10,Market-only Ridge/LogReg,21,0.5238095238095238,0.5045454545454545,0.6666666666666666,0.015467205622243648,0.018165764468834302,0.015846307078933492
2021-10,Naive previous return,21,0.5238095238095238,0.5227272727272727,0.5454545454545454,0.045454545454545456,0.015578864425744222,0.011888648278605807
2021-10,VAR market system,21,0.5238095238095238,0.5045454545454545,0.6666666666666666,0.015467205622243648,0.011373530843283835,0.009716500331623943
2021-10,VARX/Ridge news system,21,0.5238095238095238,0.5090909090909091,0.6428571428571429,0.023124864503144014,0.019920695771597646,0.017141243764822286
2021-11,ARIMAX market,22,0.6363636363636364,0.6068376068376069,0.5,0.2255549841503195,0.036840687895607085,0.024468798288247547
2021-11,ARIMAX simple news,22,0.5909090909090909,0.5683760683760684,0.47058823529411764,0.13977131156292244,0.03676686384339836,0.025295213106261184
2021-11,LLM multi-agent hybrid,22,0.5454545454545454,0.5641025641025641,0.5454545454545454,0.1282051282051282,0.039155452682080885,0.028721408223293606
2021-11,Market-only Ridge/LogReg,22,0.3181818181818182,0.3547008547008547,0.4,-0.32081182634096883,0.041223532433912545,0.030906110578352745
2021-11,Naive previous return,22,0.5,0.49145299145299143,0.42105263157894735,-0.016878989451394443,0.041592663103316,0.030165064530909766
2021-11,VAR market system,22,0.36363636363636365,0.4444444444444444,0.5333333333333333,-0.26226526415648105,0.03336937358396175,0.022177999199769524
2021-11,VARX/Ridge news system,22,0.3181818181818182,0.33760683760683763,0.34782608695652173,-0.33195686496194077,0.042051001583179155,0.031356899997725
2021-12,ARIMAX market,23,0.391304347826087,0.40384615384615385,0.36363636363636365,-0.1953363462243731,0.026146503037209484,0.021028818234178518
2021-12,ARIMAX simple news,23,0.30434782608695654,0.3153846153846154,0.2727272727272727,-0.3750457847507963,0.030696331805375288,0.025976639371099237
2021-12,LLM multi-agent hybrid,23,0.5217391304347826,0.5192307692307692,0.56,0.0381690510345287,0.032828049982335405,0.02662724129717104
2021-12,Market-only Ridge/LogReg,23,0.6086956521739131,0.5846153846153846,0.6896551724137931,0.18232322463624387,0.022246801323013002,0.01776993112800825
2021-12,Naive previous return,23,0.34782608695652173,0.3423076923076923,0.4,-0.31298621848313535,0.034309705888962004,0.029454254929606936
2021-12,VAR market system,23,0.43478260869565216,0.45384615384615384,0.38095238095238093,-0.09607689228305229,0.02699360507098926,0.021502975712191286
2021-12,VARX/Ridge news system,23,0.4782608695652174,0.45769230769230773,0.5714285714285714,-0.08807048459279793,0.036604425879014295,0.027513254913202986
2022-01,ARIMAX market,21,0.2857142857142857,0.3,0.34782608695652173,-0.3721042037676254,0.016404995302662206,0.013725998551880059
2022-01,ARIMAX simple news,21,0.6190476190476191,0.6333333333333333,0.6923076923076923,0.2412090756622109,0.015672513670889,0.012510743092265344
2022-01,LLM multi-agent hybrid,21,0.8095238095238095,0.8166666666666667,0.8571428571428571,0.5891649892987402,0.017731226114915753,0.014465565694019708
2022-01,Market-only Ridge/LogReg,21,0.5238095238095238,0.41666666666666663,0.6666666666666666,-0.16666666666666666,0.016283410654399446,0.013760235525882812
2022-01,Naive previous return,21,0.42857142857142855,0.3,0.6,-0.4,0.022172862494364145,0.01806955182261081
2022-01,VAR market system,21,0.5238095238095238,0.36666666666666664,0.6875,-0.3067859955389482,0.01588206243104264,0.012782037465972663
2022-01,VARX/Ridge news system,21,0.5714285714285714,0.44999999999999996,0.7096774193548387,-0.10606601717798213,0.01728241286565058,0.014062392632948955
2022-02,ARIMAX market,20,0.35,0.4340659340659341,0.23529411764705882,-0.15724272550828775,0.03136145441853759,0.02446956560317622
2022-02,ARIMAX simple news,20,0.4,0.5054945054945055,0.25,0.014678923792502562,0.0322941804520227,0.025072907424359542
2022-02,LLM multi-agent hybrid,20,0.4,0.5384615384615384,0.14285714285714285,0.16834512458535864,0.03556030107745986,0.027532892187542124
2022-02,Market-only Ridge/LogReg,20,0.6,0.6593406593406593,0.6,0.31868131868131866,0.03050566302489563,0.022411992976459922
2022-02,Naive previous return,20,0.35,0.30219780219780223,0.48,-0.3851644432598216,0.03764066727451037,0.03110008602532237
2022-02,VAR market system,20,0.65,0.5659340659340659,0.7586206896551724,0.15724272550828775,0.027784001237492764,0.021816677404840914
2022-02,VARX/Ridge news system,20,0.6,0.6263736263736264,0.6363636363636364,0.24232015747572203,0.03054702093262418,0.02227943237706412
2022-03,ARIMAX market,23,0.34782608695652173,0.3307692307692308,0.21052631578947367,-0.34379196935489664,0.05759559441509191,0.046256926083309495
2022-03,ARIMAX simple news,23,0.391304347826087,0.36923076923076925,0.2222222222222222,-0.2722178614686481,0.058506819491053394,0.04741320651874473
2022-03,LLM multi-agent hybrid,23,0.5217391304347826,0.49615384615384617,0.35294117647058826,-0.008287419301647449,0.06060666961093497,0.05105136392780609
2022-03,Market-only Ridge/LogReg,23,0.43478260869565216,0.4192307692307692,0.3157894736842105,-0.1640825308284734,0.058810488168716736,0.04810523576379581
2022-03,Naive previous return,23,0.4782608695652174,0.4807692307692308,0.45454545454545453,-0.0381690510345287,0.07440378497715489,0.057546742694386234
2022-03,VAR market system,23,0.4782608695652174,0.5384615384615384,0.625,0.18698939800169143,0.05282596911129246,0.04289478581830435
2022-03,VARX/Ridge news system,23,0.4782608695652174,0.45769230769230773,0.3333333333333333,-0.08807048459279793,0.0586137938929264,0.04811229798211933
2022-04,ARIMAX market,21,0.5238095238095238,0.5136363636363637,0.375,0.03015113445777636,0.03525270838166459,0.027284932736184323
2022-04,ARIMAX simple news,21,0.5238095238095238,0.5136363636363637,0.375,0.03015113445777636,0.03554840228660087,0.027541411729814298
2022-04,LLM multi-agent hybrid,21,0.6190476190476191,0.6136363636363636,0.5555555555555556,0.2337367475021143,0.03365540517456229,0.024832019360313824
2022-04,Market-only Ridge/LogReg,21,0.5238095238095238,0.5318181818181817,0.5833333333333334,0.06741998624632421,0.03521112979326027,0.027740603837131776
2022-04,Naive previous return,21,0.47619047619047616,0.4727272727272727,0.42105263157894735,-0.05504818825631803,0.05011896904806487,0.04205680695530041
2022-04,VAR market system,21,0.47619047619047616,0.4818181818181818,0.5217391304347826,-0.03739787960033829,0.03120440626502825,0.024167377018994924
2022-04,VARX/Ridge news system,21,0.5238095238095238,0.5318181818181817,0.5833333333333334,0.06741998624632421,0.03490025940825981,0.027055487808350893
2022-05,ARIMAX market,22,0.4090909090909091,0.4375,0.48,-0.11322770341445958,0.030231967664140724,0.02520295233926557
2022-05,ARIMAX simple news,22,0.4090909090909091,0.4375,0.48,-0.11322770341445958,0.0306559914566743,0.02569708820052385
2022-05,LLM multi-agent hybrid,22,0.45454545454545453,0.5729166666666667,0.45454545454545453,0.14583333333333334,0.031068789692709715,0.02632324403612647
2022-05,Market-only Ridge/LogReg,22,0.6363636363636364,0.6458333333333333,0.7142857142857143,0.2608745973749754,0.02747545355771834,0.02139119926272269
2022-05,Naive previous return,22,0.45454545454545453,0.3125,0.625,-0.375,0.045263470077113656,0.03682005527577151
2022-05,VAR market system,22,0.6818181818181818,0.5729166666666666,0.7878787878787878,0.15498260496951669,0.028959802178816434,0.023699619936852302
2022-05,VARX/Ridge news system,22,0.6818181818181818,0.625,0.7741935483870968,0.23904572186687875,0.027706415815052395,0.020775643123238072
2022-06,ARIMAX market,22,0.5909090909090909,0.5170940170940171,0.18181818181818182,0.05847053462046861,0.02145634163087571,0.016613671921540354
2022-06,ARIMAX simple news,22,0.5909090909090909,0.5,0.0,0.0,0.022948918661155438,0.017768453658609733
2022-06,LLM multi-agent hybrid,22,0.5909090909090909,0.5,0.0,0.0,0.027947149146053972,0.022952245868484978
2022-06,Market-only Ridge/LogReg,22,0.6363636363636364,0.5555555555555556,0.2,0.26226526415648105,0.023120980633564964,0.018337131287480088
2022-06,Naive previous return,22,0.3181818181818182,0.30341880341880345,0.21052631578947367,-0.38821675738207223,0.027588315422909206,0.02312011343526392
2022-06,VAR market system,22,0.45454545454545453,0.5213675213675213,0.5714285714285714,0.06122652986422042,0.018783302978872228,0.014863386958156682
2022-06,VARX/Ridge news system,22,0.5909090909090909,0.5341880341880342,0.3076923076923077,0.0871627267280818,0.023527045098978842,0.01880036059343808
2022-07,ARIMAX market,21,0.3333333333333333,0.4375,0.0,-0.2850438562747845,0.04023903534816282,0.0331929706825854
2022-07,ARIMAX simple news,21,0.3333333333333333,0.4375,0.0,-0.2850438562747845,0.04059500223434797,0.03362891043938974
2022-07,LLM multi-agent hybrid,21,0.3333333333333333,0.4375,0.0,-0.2850438562747845,0.044952636089604155,0.03871011759488731
2022-07,Market-only Ridge/LogReg,21,0.3333333333333333,0.4375,0.0,-0.2850438562747845,0.04242580685591186,0.03626643753520778
2022-07,Naive previous return,21,0.47619047619047616,0.4567307692307692,0.56,-0.08492077756084468,0.05472291876226606,0.04393493849704627
2022-07,VAR market system,21,0.6190476190476191,0.5480769230769231,0.7333333333333333,0.11891287353862351,0.035860776477419844,0.02672456987203443
2022-07,VARX/Ridge news system,21,0.38095238095238093,0.47596153846153844,0.13333333333333333,-0.07953559537197222,0.04109727746775404,0.034968246950198345
2022-08,ARIMAX market,23,0.5652173913043478,0.5492424242424242,0.2857142857142857,0.1460766368670358,0.026472486492197408,0.0232556707555268
2022-08,ARIMAX simple news,23,0.5652173913043478,0.5492424242424242,0.2857142857142857,0.1460766368670358,0.026906458856159696,0.0238022729963346
2022-08,LLM multi-agent hybrid,23,0.6521739130434783,0.6401515151515151,0.5,0.3394638275806278,0.027943689562336792,0.02374413421519497
2022-08,Market-only Ridge/LogReg,23,0.6521739130434783,0.6401515151515151,0.5,0.3394638275806278,0.02728350332903569,0.023749209369657548
2022-08,Naive previous return,23,0.6086956521739131,0.6098484848484849,0.6086956521739131,0.2196969696969697,0.039247445515987106,0.032168813010302014
2022-08,VAR market system,23,0.43478260869565216,0.45454545454545453,0.6060606060606061,-0.22268088570756164,0.027496842370017982,0.022368656602505584
2022-08,VARX/Ridge news system,23,0.5652173913043478,0.5606060606060606,0.5,0.12406456138646277,0.02859432443846749,0.02527733685401873
2022-09,ARIMAX market,22,0.45454545454545453,0.5213675213675213,0.25,0.06122652986422042,0.02962398247758708,0.02314025840851536
2022-09,ARIMAX simple news,22,0.4090909090909091,0.48290598290598286,0.13333333333333333,-0.05847053462046861,0.0295619487505231,0.023708323144638443
2022-09,LLM multi-agent hybrid,22,0.45454545454545453,0.4358974358974359,0.5384615384615384,-0.1282051282051282,0.03654316400939406,0.027956443473465185
2022-09,Market-only Ridge/LogReg,22,0.6818181818181818,0.7136752136752136,0.6666666666666666,0.4367853486341326,0.028111563006962593,0.021206308259273648
2022-09,Naive previous return,22,0.3181818181818182,0.30341880341880345,0.4,-0.38821675738207223,0.048950270273540326,0.039340825301192026
2022-09,VAR market system,22,0.5909090909090909,0.5512820512820513,0.6896551724137931,0.11322770341445958,0.02761043904885362,0.020521815660546144
2022-09,VARX/Ridge news system,22,0.5909090909090909,0.5854700854700855,0.64,0.16878989451394444,0.029690631580203134,0.023122465362137242
2022-10,ARIMAX market,21,0.38095238095238093,0.40384615384615385,0.38095238095238093,-0.19230769230769232,0.020094400558976596,0.017365286457248604
2022-10,ARIMAX simple news,21,0.3333333333333333,0.3653846153846154,0.3,-0.2773500981126146,0.02111479613834892,0.017814613036469713
2022-10,LLM multi-agent hybrid,21,0.5238095238095238,0.47115384615384615,0.6428571428571429,-0.062017367294604234,0.01884050360445747,0.01574793528219239
2022-10,Market-only Ridge/LogReg,21,0.47619047619047616,0.5288461538461539,0.42105263157894735,0.062017367294604234,0.021354730812046575,0.017635161220725264
2022-10,Naive previous return,21,0.5238095238095238,0.4951923076923077,0.6153846153846154,-0.009615384615384616,0.02459658510371177,0.020640759535791132
2022-10,VAR market system,21,0.5714285714285714,0.4855769230769231,0.7096774193548387,-0.04003203845127179,0.01788737405590877,0.015326967691724779
2022-10,VARX/Ridge news system,21,0.42857142857142855,0.46634615384615385,0.4,-0.06933752452815364,0.023000372147992686,0.01855602385777588
2022-11,ARIMAX market,22,0.5454545454545454,0.5,0.0,0.0,0.02116527909433256,0.01802217400207946
